Fecha y Hora,Producto,Cantidad,Precio Unitario,Método de Pago
2023-10-04 04:14:59.532384,Mocaccino,4,9.49,Pago Móvil
2023-02-24 13:49:49.547090,Galleta,2,9.99,Efectivo
2023-06-14 00:45:04.174043,Brownie,1,2.77,Tarjeta de Débito
2023-01-07 07:35:41.611444,Té Negro,2,7.23,Efectivo
2023-10-19 18:19:00.276712,Café Latte,4,4.94,Efectivo
2023-10-23 09:34:54.151334,Té Negro,1,9.77,Efectivo
2023-08-11 12:36:36.432806,Capuchino,4,9.27,Tarjeta de Crédito
2023-07-28 00:32:28.525213,Sandwich de Jamón y Queso,1,6.61,Efectivo
2023-04-21 05:17:15.775897,Jugo de Naranja,2,5.59,Pago Móvil
2023-05-01 16:12:15.843680,Chocolate Caliente,2,4.3,Efectivo
2023-02-11 08:50:10.253370,Galleta,2,2.99,Efectivo
2023-10-09 22:17:43.591868,Chocolate Caliente,4,10.54,Pago Móvil
2023-08-13 02:09:30.718364,Café Americano,3,5.2,Tarjeta de Crédito
2023-11-14 15:40:44.408471,Café Latte,3,10.62,Efectivo
2023-12-29 10:55:54.021642,Jugo de Naranja,4,3.3,Efectivo
2023-12-04 15:47:58.066980,Té Verde,2,9.75,Pago Móvil
2023-09-15 11:21:22.936235,Café Americano,3,9.6,Efectivo
2023-09-18 12:40:11.328014,Muffin,3,7.65,Tarjeta de Crédito
2023-05-22 17:20:03.731801,Café Latte,3,7.96,Pago Móvil
2023-10-16 06:55:29.082514,Brownie,3,14.13,Efectivo
2023-09-09 09:59:53.853231,Café Latte,3,9.78,Pago Móvil
2023-02-23 16:00:35.563372,Croissant,4,5.59,Efectivo
2023-12-20 01:11:27.120387,Jugo de Naranja,4,11.29,Tarjeta de Crédito
2023-03-31 08:03:43.044822,Té Negro,2,9.26,Efectivo
2023-05-12 05:47:27.993141,Té Verde,2,5.76,Pago Móvil
2023-11-06 21:50:51.436736,Muffin,4,3.07,Tarjeta de Crédito
2023-07-19 15:36:25.208469,Mocaccino,2,8.01,Efectivo
2023-10-20 03:00:41.813595,Espresso,2,5.44,Efectivo
2023-06-21 18:28:24.780007,Café Latte,3,9.06,Tarjeta de Débito
2023-09-13 00:18:40.252284,Chocolate Caliente,2,5.25,Tarjeta de Crédito
2023-11-13 06:22:34.708194,Café Americano,4,12.29,Tarjeta de Débito
2023-04-27 04:51:38.606611,Galleta,1,5.57,Pago Móvil
2023-06-01 23:55:26.006788,Galleta,1,7.04,Tarjeta de Crédito
2023-04-14 23:56:29.761847,Sandwich de Jamón y Queso,4,6.92,Tarjeta de Crédito
2023-12-18 20:59:14.861938,Muffin,4,4.32,Efectivo
2023-04-09 16:22:01.180408,Té Negro,3,2.84,Tarjeta de Crédito
2023-04-12 17:04:34.723229,Chocolate Caliente,4,4.35,Pago Móvil
2023-10-15 23:52:03.741769,Sandwich de Jamón y Queso,2,11.23,Pago Móvil
2023-04-12 16:02:16.944834,Chocolate Caliente,3,13.79,Pago Móvil
2023-08-09 09:12:02.987229,Capuchino,2,11.92,Tarjeta de Crédito
2023-05-11 04:15:32.150206,Mocaccino,2,12.2,Efectivo
2023-03-20 07:28:08.473957,Café Latte,4,11.18,Pago Móvil
2023-09-08 03:28:10.459628,Brownie,1,13.3,Efectivo
2023-05-02 09:58:53.370035,Croissant,4,8.63,Efectivo
2023-10-20 09:40:33.781056,Café Americano,4,3.14,Efectivo
2023-02-28 13:21:18.378522,Brownie,2,13.1,Pago Móvil
2023-08-12 14:36:08.636821,Té Negro,3,3.03,Tarjeta de Crédito
2023-09-06 08:58:09.881725,Capuchino,3,14.79,Tarjeta de Crédito
2023-04-24 11:03:47.616539,Croissant,2,5.21,Tarjeta de Crédito
2023-04-16 03:29:51.693457,Café Americano,2,3.93,Pago Móvil
2023-03-25 06:22:49.340425,Té Verde,3,6.12,Pago Móvil
2023-12-19 15:43:09.231389,Croissant,2,7.51,Pago Móvil
2023-09-30 07:28:29.104750,Café Latte,4,12.96,Pago Móvil
2023-07-25 02:47:34.406918,Espresso,3,6.49,Tarjeta de Débito
2023-07-06 03:53:48.347153,Galleta,3,7.46,Efectivo
2023-01-05 15:53:23.377113,Galleta,4,13.52,Tarjeta de Crédito
2023-04-02 23:36:39.798408,Café Americano,2,12.45,Pago Móvil
2023-04-29 14:14:18.387949,Café Latte,4,12.61,Efectivo
2023-02-15 19:53:38.259937,Té Negro,3,14.19,Efectivo
2023-08-17 01:53:55.975384,Espresso,4,8.61,Efectivo
2023-05-03 08:12:29.890102,Espresso,3,12.76,Pago Móvil
2023-07-15 10:16:08.046124,Jugo de Naranja,1,9.71,Tarjeta de Crédito
2023-01-18 16:19:08.555635,Croissant,4,13.21,Pago Móvil
2023-09-26 02:51:15.727752,Té Negro,1,9.58,Tarjeta de Crédito
2023-05-12 21:12:05.053589,Croissant,2,14.0,Efectivo
2023-03-15 10:56:55.000844,Brownie,1,5.0,Pago Móvil
2023-09-18 15:43:07.666829,Café Americano,2,11.41,Tarjeta de Débito
2023-10-08 06:06:25.083764,Croissant,1,10.25,Pago Móvil
2023-11-27 08:24:09.674507,Sandwich de Jamón y Queso,2,5.1,Tarjeta de Débito
2023-07-14 15:14:11.451186,Chocolate Caliente,2,9.29,Tarjeta de Crédito
2023-10-20 05:45:08.438339,Mocaccino,4,7.3,Tarjeta de Crédito
2023-09-20 11:39:12.942811,Sandwich de Jamón y Queso,1,3.59,Tarjeta de Débito
2023-09-30 10:42:12.206537,Capuchino,4,4.18,Tarjeta de Crédito
2023-01-02 12:49:52.195022,Galleta,2,7.4,Pago Móvil
2023-02-20 02:44:30.834951,Café Americano,4,11.55,Tarjeta de Crédito
2023-08-30 02:31:35.404625,Jugo de Naranja,4,13.75,Tarjeta de Débito
2023-04-23 20:06:11.523091,Chocolate Caliente,3,7.22,Tarjeta de Débito
2023-06-15 04:08:40.372926,Mocaccino,3,3.17,Tarjeta de Crédito
2023-09-01 09:04:19.593396,Té Negro,2,2.81,Pago Móvil
2023-11-02 05:28:33.959765,Capuchino,1,11.59,Efectivo
2023-11-23 02:59:52.079146,Té Verde,1,13.77,Efectivo
2023-04-29 15:06:56.528658,Brownie,1,2.69,Pago Móvil
2023-07-06 20:51:20.959550,Té Verde,4,11.92,Pago Móvil
2023-04-16 04:34:19.728036,Sandwich de Jamón y Queso,4,14.54,Tarjeta de Débito
2023-03-17 02:03:20.895423,Sandwich de Jamón y Queso,3,5.86,Pago Móvil
2023-02-22 07:50:17.749805,Jugo de Naranja,3,9.74,Pago Móvil
2023-07-05 18:16:42.895316,Café Latte,2,2.65,Pago Móvil
2023-01-24 09:13:12.612088,Capuchino,4,12.67,Pago Móvil
2023-02-16 11:10:23.203738,Té Verde,1,14.6,Tarjeta de Débito
2023-07-30 13:42:03.654840,Mocaccino,2,8.45,Tarjeta de Crédito
2023-08-23 15:44:23.857778,Jugo de Naranja,2,3.34,Pago Móvil
2023-05-01 03:18:27.701099,Espresso,3,3.42,Tarjeta de Débito
2023-10-05 16:34:21.987069,Galleta,4,14.13,Tarjeta de Débito
2023-06-19 18:08:24.981447,Galleta,2,4.56,Pago Móvil
2023-01-29 10:03:51.675345,Té Verde,3,9.66,Efectivo
2023-05-04 11:10:56.682357,Sandwich de Jamón y Queso,2,14.52,Tarjeta de Crédito
2023-07-17 23:13:22.383458,Mocaccino,2,5.95,Efectivo
2023-10-12 12:03:07.840443,Brownie,4,8.42,Tarjeta de Débito
2023-01-14 10:32:58.086488,Jugo de Naranja,1,6.41,Efectivo
2023-02-28 08:37:05.529833,Sandwich de Jamón y Queso,3,7.07,Pago Móvil
2023-02-06 08:50:02.420324,Croissant,4,6.27,Efectivo
2023-01-12 15:03:06.165594,Café Americano,3,4.41,Tarjeta de Crédito
2023-03-18 20:46:10.749278,Galleta,1,3.16,Efectivo
2023-06-10 17:33:14.277517,Galleta,2,7.92,Efectivo
2023-07-09 18:43:31.914705,Jugo de Naranja,4,11.32,Pago Móvil
2023-05-21 07:45:12.299013,Galleta,3,7.89,Efectivo
2023-06-15 09:35:42.600612,Espresso,1,7.47,Tarjeta de Débito
2023-04-22 16:18:51.546014,Chocolate Caliente,1,7.34,Tarjeta de Débito
2023-04-30 08:37:23.510236,Té Verde,1,4.89,Tarjeta de Débito
2023-07-01 14:47:00.115350,Sandwich de Jamón y Queso,1,6.95,Pago Móvil
2023-03-01 10:47:23.642052,Mocaccino,2,7.25,Efectivo
2023-04-27 21:13:44.440845,Sandwich de Jamón y Queso,3,3.84,Pago Móvil
2023-12-23 21:50:34.748873,Muffin,1,12.23,Tarjeta de Crédito
2023-02-22 22:17:36.206323,Jugo de Naranja,3,11.84,Pago Móvil
2023-01-25 11:04:48.351898,Muffin,1,10.7,Tarjeta de Crédito
2023-10-10 03:16:46.706285,Brownie,1,8.61,Tarjeta de Débito
2023-04-09 11:45:45.876831,Galleta,3,11.22,Tarjeta de Débito
2023-05-08 17:17:10.294027,Té Negro,2,14.92,Tarjeta de Crédito
2023-01-19 13:52:27.092289,Mocaccino,1,14.82,Tarjeta de Crédito
2023-03-27 07:58:15.760200,Croissant,2,2.95,Tarjeta de Crédito
2023-05-14 04:21:05.462529,Café Americano,2,8.06,Efectivo
2023-10-22 14:28:34.188938,Capuchino,4,6.32,Pago Móvil
2023-06-26 18:44:11.780941,Brownie,4,14.22,Efectivo
2023-10-14 04:20:31.658424,Chocolate Caliente,4,5.5,Pago Móvil
2023-11-29 18:38:24.760950,Jugo de Naranja,3,6.02,Pago Móvil
2023-05-31 09:39:51.390937,Té Verde,4,9.62,Tarjeta de Débito
2023-02-09 10:52:03.405612,Chocolate Caliente,1,7.56,Tarjeta de Débito
2023-01-30 04:08:19.374562,Café Americano,1,5.34,Tarjeta de Débito
2023-03-03 15:40:54.246458,Galleta,1,3.06,Efectivo
2023-05-18 08:01:04.723464,Galleta,3,14.66,Pago Móvil
2023-06-04 09:06:58.266791,Mocaccino,1,7.97,Pago Móvil
2023-01-11 23:17:51.485009,Café Americano,3,3.4,Efectivo
2023-03-24 05:02:33.151308,Capuchino,1,8.1,Pago Móvil
2023-04-22 09:02:06.169419,Espresso,2,11.64,Tarjeta de Débito
2023-07-25 00:16:36.129269,Muffin,3,10.75,Tarjeta de Débito
2023-05-07 19:02:07.548870,Jugo de Naranja,4,12.62,Pago Móvil
2023-01-17 18:46:58.232558,Té Verde,4,8.51,Tarjeta de Crédito
2023-02-07 11:40:54.606374,Brownie,3,3.51,Pago Móvil
2023-06-25 01:59:00.940918,Espresso,3,2.69,Efectivo
2023-11-08 18:27:51.693808,Galleta,2,14.99,Pago Móvil
2023-08-02 19:08:48.372647,Té Negro,2,6.07,Tarjeta de Débito
2023-05-14 08:45:03.580404,Jugo de Naranja,2,7.75,Efectivo
2023-05-08 11:23:02.732458,Té Verde,3,11.65,Tarjeta de Débito
2023-02-03 07:25:27.330266,Té Verde,3,14.98,Efectivo
2023-01-11 02:15:07.480880,Té Verde,4,5.21,Efectivo
2023-09-28 11:16:44.308473,Té Negro,2,10.69,Tarjeta de Crédito
2023-12-25 13:53:14.234735,Café Latte,2,13.8,Tarjeta de Crédito
2023-12-03 09:20:27.975167,Muffin,2,7.31,Tarjeta de Crédito
2023-03-18 11:27:07.390852,Muffin,3,12.76,Tarjeta de Débito
2023-10-01 11:43:15.836175,Té Negro,2,11.41,Efectivo
2023-08-27 16:39:18.173249,Chocolate Caliente,2,2.7,Tarjeta de Débito
2023-09-10 18:11:17.035081,Sandwich de Jamón y Queso,2,14.97,Efectivo
2023-12-25 21:44:00.144048,Galleta,2,14.14,Tarjeta de Débito
2023-06-22 11:09:53.138987,Capuchino,2,5.35,Pago Móvil
2023-06-21 01:23:08.302471,Brownie,2,5.66,Tarjeta de Crédito
2023-10-08 01:58:49.011882,Galleta,3,2.51,Pago Móvil
2023-12-27 21:37:18.373089,Brownie,2,9.93,Efectivo
2023-09-21 22:23:38.988007,Sandwich de Jamón y Queso,1,11.47,Pago Móvil
2023-03-26 15:58:05.015872,Galleta,1,4.04,Tarjeta de Débito
2023-03-22 04:50:01.697332,Té Verde,2,10.0,Pago Móvil
2023-07-31 06:54:47.981029,Chocolate Caliente,1,8.95,Tarjeta de Crédito
2023-07-20 21:36:39.775425,Té Negro,4,10.0,Pago Móvil
2023-06-04 13:19:33.216707,Brownie,2,10.2,Pago Móvil
2023-07-10 12:00:31.558592,Brownie,4,13.28,Tarjeta de Débito
2023-11-27 13:24:15.166888,Jugo de Naranja,3,6.72,Tarjeta de Crédito
2023-04-30 12:25:00.208381,Chocolate Caliente,2,9.8,Tarjeta de Débito
2023-06-26 10:02:26.213176,Chocolate Caliente,4,4.29,Efectivo
2023-05-19 20:16:31.113346,Brownie,3,14.27,Pago Móvil
2023-06-05 15:17:44.825782,Chocolate Caliente,2,6.47,Tarjeta de Crédito
2023-06-11 09:51:01.852959,Capuchino,1,4.77,Pago Móvil
2023-01-30 09:37:02.024736,Té Negro,3,3.43,Efectivo
2023-08-31 06:39:12.089648,Té Verde,4,4.65,Tarjeta de Crédito
2023-08-26 11:55:33.852657,Capuchino,2,13.57,Pago Móvil
2023-06-17 00:02:23.824775,Té Verde,4,2.76,Pago Móvil
2023-09-28 20:50:42.982479,Capuchino,2,7.08,Efectivo
2023-01-03 14:45:39.737345,Brownie,4,6.73,Pago Móvil
2023-08-31 12:31:02.784235,Croissant,2,6.26,Tarjeta de Crédito
2023-02-22 13:21:42.119842,Sandwich de Jamón y Queso,1,3.11,Tarjeta de Débito
2023-02-28 08:57:28.589489,Té Verde,2,5.68,Tarjeta de Débito
2023-06-17 05:54:16.872051,Galleta,2,3.65,Pago Móvil
2023-08-09 23:14:52.811475,Espresso,1,11.8,Tarjeta de Crédito
2023-09-24 23:41:41.120527,Mocaccino,3,12.38,Tarjeta de Crédito
2023-08-29 21:49:52.283461,Brownie,2,14.3,Efectivo
2023-06-03 03:24:46.818489,Galleta,2,13.29,Tarjeta de Débito
2023-03-11 12:05:14.520216,Chocolate Caliente,1,10.91,Efectivo
2023-09-26 10:31:29.232133,Té Negro,3,3.2,Tarjeta de Débito
2023-03-29 01:19:12.116888,Mocaccino,2,14.08,Tarjeta de Débito
2023-06-03 09:22:14.712301,Sandwich de Jamón y Queso,1,9.66,Pago Móvil
2023-05-06 01:40:32.690461,Sandwich de Jamón y Queso,2,10.25,Pago Móvil
2023-11-08 10:05:06.133245,Café Americano,1,6.33,Tarjeta de Débito
2023-05-30 19:18:39.594280,Chocolate Caliente,1,3.05,Efectivo
2023-05-04 01:14:50.662879,Muffin,3,7.15,Tarjeta de Débito
2023-08-09 20:04:13.162144,Croissant,3,2.68,Efectivo
2023-08-22 18:46:58.514783,Té Negro,4,5.73,Efectivo
2023-08-19 14:04:03.345020,Espresso,3,8.3,Efectivo
2023-10-30 19:59:55.007876,Café Americano,1,9.21,Tarjeta de Crédito
2023-03-08 04:59:17.019048,Sandwich de Jamón y Queso,2,14.12,Tarjeta de Crédito
2023-01-10 02:06:21.961546,Muffin,1,6.84,Efectivo
2023-04-06 03:25:30.047673,Chocolate Caliente,1,14.47,Tarjeta de Débito
2023-05-03 21:39:16.160264,Café Latte,4,2.85,Tarjeta de Crédito
2023-05-15 02:05:28.163253,Mocaccino,2,6.41,Tarjeta de Crédito
2023-08-29 08:47:39.093202,Mocaccino,4,4.36,Pago Móvil
2023-10-06 17:10:43.972079,Chocolate Caliente,4,6.16,Tarjeta de Débito
2023-05-06 19:19:28.384170,Galleta,3,10.55,Pago Móvil
2023-08-03 15:47:06.232848,Galleta,4,10.99,Efectivo
2023-01-06 12:48:27.665716,Mocaccino,2,10.11,Efectivo
2023-07-20 21:44:24.333231,Jugo de Naranja,2,13.91,Pago Móvil
2023-04-25 15:43:19.301322,Mocaccino,3,6.66,Tarjeta de Débito
2023-09-22 18:53:34.164205,Brownie,1,8.7,Efectivo
2023-12-26 19:44:50.636614,Mocaccino,2,5.73,Tarjeta de Débito
2023-05-09 12:43:33.874903,Jugo de Naranja,2,6.06,Tarjeta de Débito
2023-11-08 10:54:55.486402,Té Negro,4,10.81,Tarjeta de Crédito
2023-04-27 16:05:55.955151,Muffin,4,2.73,Tarjeta de Crédito
2023-07-28 03:24:52.402993,Muffin,4,10.25,Pago Móvil
2023-09-05 14:33:54.509557,Capuchino,1,14.32,Tarjeta de Débito
2023-04-15 01:48:34.191208,Croissant,4,4.29,Efectivo
2023-08-13 20:08:44.551685,Brownie,3,14.22,Pago Móvil
2023-01-13 11:59:24.120102,Jugo de Naranja,4,12.83,Efectivo
2023-01-14 02:31:46.965353,Jugo de Naranja,3,7.54,Pago Móvil
2023-05-23 04:41:17.767854,Capuchino,1,13.16,Tarjeta de Crédito
2023-10-19 20:25:14.506747,Espresso,1,11.44,Pago Móvil
2023-10-04 11:26:05.472638,Mocaccino,1,3.19,Tarjeta de Crédito
2023-08-30 18:34:21.935296,Galleta,2,12.48,Efectivo
2023-10-14 21:14:38.371692,Té Verde,4,2.67,Pago Móvil
2023-06-01 02:14:28.468218,Muffin,1,13.78,Tarjeta de Crédito
2023-03-08 09:28:41.556290,Café Latte,4,4.96,Tarjeta de Débito
2023-05-03 01:17:24.868742,Galleta,4,3.2,Tarjeta de Crédito
2023-12-27 18:23:16.341426,Brownie,2,7.38,Tarjeta de Crédito
2023-07-27 21:03:02.476567,Espresso,2,11.61,Tarjeta de Crédito
2023-05-12 05:25:06.371854,Croissant,3,14.24,Tarjeta de Crédito
2023-06-23 19:45:55.124498,Jugo de Naranja,4,8.85,Efectivo
2023-09-01 15:04:25.886495,Brownie,2,9.33,Tarjeta de Crédito
2023-08-20 22:40:05.650405,Café Americano,2,9.35,Tarjeta de Débito
2023-12-24 06:42:39.500485,Café Americano,3,9.63,Tarjeta de Crédito
2023-09-21 20:38:24.644247,Jugo de Naranja,1,8.98,Tarjeta de Débito
2023-08-21 19:34:46.917243,Croissant,4,9.89,Tarjeta de Débito
2023-06-28 10:14:12.916173,Croissant,4,5.0,Tarjeta de Crédito
2023-06-16 15:51:36.772246,Sandwich de Jamón y Queso,1,7.96,Tarjeta de Débito
2023-09-23 19:24:21.098074,Brownie,4,6.02,Efectivo
2023-04-01 02:04:46.242760,Café Latte,1,6.43,Tarjeta de Crédito
2023-09-14 20:09:37.930704,Espresso,1,13.73,Tarjeta de Débito
2023-08-14 01:01:02.896442,Capuchino,4,5.86,Tarjeta de Crédito
2023-03-20 10:59:49.657520,Muffin,4,9.66,Tarjeta de Crédito
2023-03-25 11:52:12.374892,Mocaccino,1,8.67,Efectivo
2023-12-23 18:48:30.948840,Jugo de Naranja,3,10.63,Pago Móvil
2023-06-06 02:11:18.710172,Brownie,1,12.91,Tarjeta de Débito
2023-01-07 09:54:09.864177,Espresso,3,3.58,Tarjeta de Débito
2023-08-02 21:19:33.011058,Brownie,3,10.6,Tarjeta de Débito
2023-06-07 04:45:34.927248,Mocaccino,1,12.74,Pago Móvil
2023-05-10 22:41:46.823898,Té Negro,3,10.08,Tarjeta de Crédito
2023-05-21 06:55:15.480093,Muffin,1,4.29,Tarjeta de Débito
2023-02-10 06:38:49.631922,Muffin,3,3.22,Tarjeta de Débito
2023-12-14 04:00:04.426491,Muffin,1,5.56,Pago Móvil
2023-04-07 10:26:22.543424,Mocaccino,4,9.32,Pago Móvil
2023-04-10 03:14:19.448174,Jugo de Naranja,1,12.08,Efectivo
2023-05-28 11:23:18.320534,Mocaccino,3,6.06,Efectivo
2023-07-09 05:07:45.065482,Mocaccino,2,13.13,Pago Móvil
2023-12-26 01:40:12.313045,Mocaccino,2,3.78,Tarjeta de Crédito
2023-07-19 11:06:31.451550,Galleta,1,3.66,Tarjeta de Crédito
2023-12-13 05:29:26.701536,Chocolate Caliente,2,13.0,Efectivo
2023-12-28 22:03:34.081006,Espresso,3,9.61,Tarjeta de Crédito
2023-07-25 16:25:34.108704,Mocaccino,4,8.0,Tarjeta de Crédito
2023-12-12 18:59:29.969955,Galleta,3,10.5,Tarjeta de Crédito
2023-02-11 05:52:10.728526,Chocolate Caliente,1,14.74,Pago Móvil
2023-03-28 20:17:11.753621,Brownie,2,12.35,Tarjeta de Crédito
2023-01-21 09:21:50.800810,Té Negro,2,11.85,Tarjeta de Crédito
2023-04-29 00:17:25.203613,Espresso,4,12.31,Tarjeta de Débito
2023-10-14 00:58:52.056711,Galleta,3,2.55,Tarjeta de Débito
2023-12-27 15:15:51.052856,Muffin,2,6.86,Efectivo
2023-04-30 07:44:09.973877,Sandwich de Jamón y Queso,2,12.07,Tarjeta de Débito
2023-09-15 22:19:58.543615,Té Negro,4,7.32,Pago Móvil
2023-12-04 19:06:50.819249,Capuchino,3,13.38,Efectivo
2023-05-10 06:53:04.976264,Mocaccino,1,8.01,Efectivo
2023-06-22 20:52:45.712856,Sandwich de Jamón y Queso,3,4.96,Pago Móvil
2023-10-09 07:17:42.711202,Brownie,1,13.07,Tarjeta de Débito
2023-01-31 23:14:42.204956,Brownie,4,13.81,Tarjeta de Débito
2023-02-23 20:24:50.197855,Croissant,2,9.45,Efectivo
2023-03-22 07:09:06.089695,Jugo de Naranja,3,8.43,Efectivo
2023-12-16 04:09:46.773493,Galleta,1,14.77,Tarjeta de Débito
2023-07-04 19:01:59.169547,Chocolate Caliente,3,10.96,Tarjeta de Crédito
2023-09-24 17:44:09.334211,Mocaccino,4,7.65,Tarjeta de Débito
2023-07-10 10:09:11.305353,Galleta,2,4.81,Tarjeta de Crédito
2023-03-10 17:49:34.412914,Té Verde,2,4.38,Efectivo
2023-09-14 20:05:19.591181,Galleta,1,6.09,Efectivo
2023-09-21 14:33:13.479351,Capuchino,2,8.84,Pago Móvil
2023-10-09 10:43:19.860491,Té Verde,4,8.42,Pago Móvil
2023-05-28 16:02:47.097016,Té Verde,2,8.03,Tarjeta de Débito
2023-12-08 12:01:50.884748,Espresso,2,14.0,Tarjeta de Crédito
2023-10-11 02:48:33.600229,Té Negro,1,11.98,Efectivo
2023-06-29 11:01:23.968435,Capuchino,2,11.7,Tarjeta de Crédito
2023-02-27 19:03:54.628677,Café Latte,4,9.64,Pago Móvil
2023-05-02 10:48:56.126565,Chocolate Caliente,4,8.08,Tarjeta de Débito
2023-09-12 21:47:11.904371,Jugo de Naranja,3,5.71,Efectivo
2023-11-02 15:51:58.202347,Muffin,3,11.9,Pago Móvil
2023-04-02 08:10:18.120952,Brownie,4,6.18,Tarjeta de Débito
2023-05-15 11:53:09.863232,Jugo de Naranja,4,10.77,Tarjeta de Crédito
2023-10-06 07:51:43.088196,Sandwich de Jamón y Queso,4,9.33,Efectivo
2023-12-29 08:08:38.736205,Brownie,3,12.63,Tarjeta de Crédito
2023-06-18 08:17:23.756302,Té Negro,4,10.94,Efectivo
2023-12-06 19:35:11.167003,Sandwich de Jamón y Queso,2,5.19,Pago Móvil
2023-03-28 08:18:47.579610,Café Americano,3,9.31,Tarjeta de Crédito
2023-11-06 19:22:25.943509,Chocolate Caliente,1,12.92,Pago Móvil
2023-09-21 23:48:58.417539,Té Negro,3,3.57,Pago Móvil
2023-05-11 07:48:51.770266,Mocaccino,3,7.34,Pago Móvil
2023-08-09 03:31:11.798129,Sandwich de Jamón y Queso,1,4.48,Tarjeta de Crédito
2023-07-25 02:49:31.317467,Sandwich de Jamón y Queso,4,13.19,Tarjeta de Débito
2023-08-02 03:42:22.690456,Muffin,2,10.47,Pago Móvil
2023-08-21 03:44:05.119330,Café Latte,1,13.45,Tarjeta de Crédito
2023-08-09 20:54:03.029239,Café Latte,2,4.84,Tarjeta de Débito
2023-03-04 10:04:31.202576,Mocaccino,3,6.13,Efectivo
2023-06-09 05:11:00.177757,Capuchino,2,14.46,Pago Móvil
2023-01-31 13:35:02.877922,Café Latte,1,13.98,Tarjeta de Débito
2023-04-02 17:55:23.940692,Croissant,3,4.4,Tarjeta de Débito
2023-10-14 17:56:25.867150,Brownie,4,2.93,Efectivo
2023-01-28 09:57:50.148820,Galleta,3,10.34,Efectivo
2023-03-25 16:12:43.541818,Chocolate Caliente,1,2.64,Pago Móvil
2023-03-25 19:27:49.277648,Brownie,1,11.12,Tarjeta de Crédito
2023-08-20 19:58:19.746578,Sandwich de Jamón y Queso,3,6.41,Pago Móvil
2023-01-26 21:25:58.649839,Jugo de Naranja,1,2.68,Tarjeta de Débito
2023-04-12 01:35:06.381920,Té Negro,3,13.28,Pago Móvil
2023-02-03 00:38:25.782388,Muffin,3,12.68,Pago Móvil
2023-08-13 05:03:51.894947,Café Americano,1,6.81,Tarjeta de Débito
2023-02-25 02:50:26.513105,Croissant,3,9.99,Tarjeta de Crédito
2023-01-08 03:13:52.958876,Brownie,4,13.29,Efectivo
2023-07-23 08:53:49.510489,Café Americano,3,14.6,Tarjeta de Crédito
2023-06-22 05:25:12.625775,Mocaccino,2,6.23,Efectivo
2023-03-25 09:59:29.577915,Café Americano,2,14.48,Efectivo
2023-09-15 02:40:23.083073,Café Latte,2,3.27,Tarjeta de Crédito
2023-06-06 18:09:32.600665,Té Negro,1,14.49,Tarjeta de Crédito
2023-08-13 19:45:36.068202,Café Americano,4,4.43,Pago Móvil
2023-11-23 19:54:47.843851,Café Latte,1,5.38,Efectivo
2023-09-20 23:36:20.499600,Espresso,1,8.94,Tarjeta de Crédito
2023-02-08 18:18:33.419615,Brownie,3,4.94,Tarjeta de Crédito
2023-10-15 19:44:41.092790,Brownie,2,4.48,Tarjeta de Crédito
2023-09-20 05:32:19.723526,Mocaccino,4,5.8,Pago Móvil
2023-04-21 15:06:29.079432,Muffin,1,14.54,Tarjeta de Crédito
2023-08-28 07:12:09.459948,Espresso,1,7.88,Tarjeta de Débito
2023-11-01 09:16:00.959604,Té Verde,3,4.56,Efectivo
2023-04-11 14:22:15.838790,Té Negro,1,5.49,Pago Móvil
2023-08-01 12:32:19.543303,Galleta,2,5.06,Pago Móvil
2023-03-16 13:40:04.762503,Mocaccino,4,11.26,Efectivo
2023-05-03 20:38:04.376537,Croissant,3,4.1,Tarjeta de Crédito
2023-05-10 20:30:39.702024,Brownie,1,6.06,Tarjeta de Crédito
2023-01-06 10:44:01.455080,Jugo de Naranja,2,4.65,Efectivo
2023-02-20 12:45:17.508400,Mocaccino,4,13.59,Tarjeta de Crédito
2023-05-27 11:16:49.546851,Jugo de Naranja,3,8.55,Tarjeta de Crédito
2023-07-04 05:20:22.786279,Croissant,3,11.47,Tarjeta de Crédito
2023-12-02 10:31:19.388143,Chocolate Caliente,2,13.61,Tarjeta de Débito
2023-09-20 04:51:57.033629,Café Americano,1,6.55,Pago Móvil
2023-07-31 23:53:53.490964,Jugo de Naranja,4,4.51,Pago Móvil
2023-06-26 07:46:41.753828,Chocolate Caliente,3,12.83,Tarjeta de Débito
2023-04-09 20:06:23.554416,Chocolate Caliente,4,5.4,Pago Móvil
2023-02-15 22:46:17.971622,Muffin,4,10.32,Efectivo
2023-04-07 17:31:03.326361,Croissant,2,6.15,Efectivo
2023-02-25 06:22:37.617859,Té Negro,4,4.02,Tarjeta de Crédito
2023-03-12 03:42:53.042860,Té Verde,2,8.42,Pago Móvil
2023-04-23 01:49:17.418535,Jugo de Naranja,3,12.58,Pago Móvil
2023-07-13 06:38:02.725160,Café Americano,4,7.09,Pago Móvil
2023-03-23 15:46:41.393564,Muffin,1,7.47,Efectivo
2023-03-09 12:46:12.377539,Café Americano,2,4.65,Tarjeta de Crédito
2023-01-11 08:54:44.683449,Brownie,1,14.41,Tarjeta de Crédito
2023-02-02 15:34:09.860180,Muffin,4,13.73,Pago Móvil
2023-10-21 00:29:29.168238,Capuchino,4,13.82,Tarjeta de Crédito
2023-07-13 18:11:21.195585,Capuchino,2,8.09,Tarjeta de Débito
2023-01-02 10:23:13.647121,Té Negro,4,13.78,Tarjeta de Crédito
2023-09-24 19:28:04.988630,Té Negro,4,8.54,Tarjeta de Débito
